"id","title","citation_part","language_tag","author","code","electronic_text_original_url","printed_text_date"
496,"Epitomae medicae libri septem","Paul. Aeg.","grc","Paulus","tlg0715.tlg001","http://stephanus.tlg.uci.edu/Iris/Cite?0715:001","7th c."
497,"Collectiones medicae (lib. 1-16, 24-25, 43-50)","Orib.","grc","Oribasius","tlg0722.tlg001","http://stephanus.tlg.uci.edu/Iris/Cite?0722:001:1869639","4th c."
498,"De febribus [Sp.]","Alex. Aphr. Febr.","grc","Alexander of Aphrodisias","tlg0732.tlg003","http://www.archive.org/stream/commentariaina01akaduoft#page/n17/mode/2up","3rd c."
499,"in Aristotelis Metaphysica commentaria","Alex. Aphr. in Metaph","grc","Alexander of Aphrodisias","tlg0732.tlg004","http://www.archive.org/stream/commentariaina01akaduoft#page/n17/mode/2up","3rd c."
500,"Hippiatrica Berolinensia","Hippiatr. Berol.","grc","Hippiatrica","tlg0738.tlg001","http://stephanus.tlg.uci.edu/Iris/Cite?0738:001","9th c."
501,"Fragmenta","Antiph. Ath. Fr.","grc","Antiphon Athenaeus","tlg1147.tlg003","http://stephanus.tlg.uci.edu/Iris/Cite?1147:003:4534","5th c. BC"
502,"Apocalypsis apocrypha Joannis (versio tertia)","Apoc. Ioh. 3","grc","Apocalypsis Joannis","tlg1158.tlg003","http://stephanus.tlg.uci.edu/Iris/Cite?1158:003","2nd c."
503,"Aristeae epistula ad Philocratem","Aristeas Ep.","grc","Aristeas","tlg1183.tlg001","http://stephanus.tlg.uci.edu/Iris/Cite?1183:001:50874","1st c."
504,"Barnabae Epistula","Barnabas Ep.","grc","Barnabas","tlg1216.tlg001","http://stephanus.tlg.uci.edu/Iris/Cite?1216:001","2nd c."
505,"Batrachomyomachia","Batr.","grc","Batrachomyomachia","tlg1220.tlg001","http://stephanus.tlg.uci.edu/Iris/Cite?1220:001:8747","c. 199 BC-c. 1 BC"
506,"Fragmenta","Bion Fr.","grc","Bion","tlg1224.tlg001","http://stephanus.tlg.uci.edu/Iris/Cite?1224:001","3rd c. BC"
507,"Epistula Clementis ad Jacobum [Sp.]","Clem. Rom. Ep. Jac.","grc","Clemens Romanus","tlg1271.tlg005","http://stephanus.tlg.uci.edu/Iris/Cite?1271:005:5257","1st c."
508,"Homiliae [Sp.]","Clem. Rom. Hom.","grc","Clemens Romanus","tlg1271.tlg006","http://stephanus.tlg.uci.edu/Iris/Cite?1271:006:354994","1st c."
509,"Ἀττικὰ ὀνόματα (Attikà onómata)","Ael. Dion.","grc","Aelius Dionysius","tlg1323.tlg001","http://stephanus.tlg.uci.edu/Iris/Cite?1323:001:31483","2nd c."
510,"Epistulae","Diog. Sinop.","grc","Diogenes Sinopensis","tlg1325.tlg001","http://stephanus.tlg.uci.edu/Iris/Cite?1325:001:16419","4th c."
511,"Epistula ecclesiarum apud Lugdunum et Viennam","Ep. Lugd. Vi.","grc","Epistula ecclesiarum apud Lugdunum et Viennam","tlg1352.tlg001","http://stephanus.tlg.uci.edu/Iris/Cite?1352:001:7213","2nd c."
512,"Recensio α sive Recensio vetusta","Alex. α","ell","Historia Alexandri Magni","tlg1386.tlg001","http://stephanus.tlg.uci.edu/Iris/Cite?1386:001:183007","17th c."
513,"Recensio F","Alex. F","ell","Historia Alexandri Magni","tlg1386.tlg012","http://stephanus.tlg.uci.edu/Iris/Cite?1386:012","17th c."
514,"Recensio V (cod. Vind. theol. gr. 244)","Alex. V","ell","Historia Alexandri Magni","tlg1386.tlg014","http://stephanus.tlg.uci.edu/Iris/Cite?1386:014:105641","17th c."
515,"Recensio φ","Alex. Fyll.","ell","Historia Alexandri Magni","tlg1386.tlg016","http://stephanus.tlg.uci.edu/Iris/Cite?1386:016","17th c."
516,"Recensio poetica (recensio R)","Alex. Rim.","ell","Historia Alexandri Magni","tlg1386.tlg019","http://stephanus.tlg.uci.edu/Iris/Cite?1386:019","17th c."
517,"Lexicon in decem oratores Atticos ","Harpocr.","grc","Valerius Harpocration","tlg1389.tlg001","http://data.perseus.org/texts/urn:cts:greekLit:tlg1389.tlg001","2nd c."
518,"Excerpta politiarum","Heraclid. Lemb. Exc.","grc","Heraclides Lembus","tlg1407.tlg001","http://stephanus.tlg.uci.edu/Iris/Cite?1407:001:5574","2nd c. BC"
519,"Allegoriae Homericae","Heraclit. Sto. Alleg. Hom.","grc","Heraclitus Stoicus","tlg1414.tlg001","http://archive.org/stream/heraclitiallegor00herauoft#page/42/mode/2up","1st c."
520,"Epistulae interpolatae et epistulae suppositiciae (recensio longior) [Sp.]","Ign. Ep. Int. Supp.","grc","Ignatius","tlg1443.tlg002","http://stephanus.tlg.uci.edu/Iris/Cite?1443:002:155692","2nd c."
521,"Fragmenta","Memn. Fr.","grc","Memnon","tlg1496.tlg003","http://books.google.com/books?id=oqcKAAAAYAAJ","1st c."
522,"De universi natura [Sp.]","Ocell. Univ. Nat.","grc","Ocellus","tlg1545.tlg001","http://stephanus.tlg.uci.edu/Iris/Cite?1545:001:8039","5th c. BC"
523,"Ἀττικῶν ὀνομάτων συναγωγή (Attikôn onomátōn sunagōgḗ)","Paus. Gramm.","grc","Pausanias Grammaticus","tlg1569.tlg001","http://stephanus.tlg.uci.edu/Iris/Cite?1569:001:22742","2nd c."
524,"Imagines","Philostr. Maj. Im.","grc","Philostratus the Lemnian","tlg1600.tlg001","http://data.perseus.org/texts/urn:cts:greekLit:tlg1600.tlg001","c. 100-c. 299"
525,"Declamationes","Polem. Decl.","grc","Marcus Antonius Polemon","tlg1617.tlg003","http://archive.org/stream/polemonisdeclam00eastgoog#page/n32/mode/2up","2nd c."
526,"Fructus sive centiloquium","Ps.-Ptol. Fruct.","grc","Pseudo-Ptolemy","tlg1642.tlg001","http://www.archive.org/stream/operaquaeexstant00ptoluoft#page/54/mode/2up","2nd c."
527,"Apophthegmata (ap. auctores diversos)","Sept. Sap. Ap. Div.","grc","Septem Sapientes","tlg1667.tlg006","http://archive.org/stream/fragmentaphilo01mull#page/218/mode/2up","1st c."
528,"Epistula ad Philippum regem [Sp.]","Speus. Ep. Phil.","grc","Speusippus","tlg1692.tlg002","http://stephanus.tlg.uci.edu/Iris/Cite?1692:002:1155","4th c. BC"
529,"Περὶ αὐταρκείας (Perì autarkeías)","Teles Aut.","grc","Teles","tlg1699.tlg002","http://stephanus.tlg.uci.edu/Iris/Cite?1699:002:601","3rd c. BC"
530,"Testamentum Jobi","Test. Job.","grc","Testamentum Jobi","tlg1702.tlg001","http://stephanus.tlg.uci.edu/Iris/Cite?1702:001:5119","3rd c."
531,"Vita W (vita Aesopi Westermanniana)","Vit. Aesop. W","grc","Vitae Aesopi","tlg1765.tlg002","http://stephanus.tlg.uci.edu/Iris/Cite?1765:002:25788","1st c."
532,"Vita G (e cod. 397 Bibliothecae Pierponti Morgan)","Vit. Aesop. G","grc","Vitae Aesopi","tlg1765.tlg006","http://stephanus.tlg.uci.edu/Iris/Cite?1765:006","1st c."
533,"Oratio ad Graecos","Tatian. Or.","grc","Tatianus","tlg1766.tlg001","http://stephanus.tlg.uci.edu/Iris/Cite?1766:001:51153","2nd c."
534,"<Plutarchi> De Homero 2","<Plut.> Hom. 2","grc","Vitae Homeri","tlg1805.tlg012","http://stephanus.tlg.uci.edu/Iris/Cite?1805:012:6024","2nd c."
535,"Enneades","Plot.","grc","Plotinus","tlg2000.tlg001","http://stephanus.tlg.uci.edu/Iris/Cite?2000:001","3rd c."
536,"Δεκετηρικὸς ἢ περὶ τῶν πρεπόντων λόγων τῷ βασιλεῖ (Deketērikòs ḕ perì tôn prepóntōn lógōn tôi basileî)","Them. Or. 11","grc","Themistius","tlg2001.tlg011","http://stephanus.tlg.uci.edu/Iris/Cite?2001:011:5825","4th c."
537,"Epistulae","Jul. Ep.","grc","Julian the Emperor","tlg2003.tlg013","http://data.perseus.org/citations/urn:cts:greekLit:tlg2003.tlg013.perseus-grc1:303d","4th c."
538,"Oratio de regno","Synes. Regn.","grc","Synesius","tlg2006.tlg017","http://stephanus.tlg.uci.edu/Iris/Cite?2006:017:51438","c. 300-c. 499"
539,"Adversus Macedonianos de spiritu sancto","Greg. Nyss. Maced.","grc","Gregorius Nyssenus","tlg2017.tlg006","http://stephanus.tlg.uci.edu/Iris/Cite?2017:006","4th c."
540,"De beneficentia (vulgo De pauperibus amandis i)","Greg. Nyss. Benef.","grc","Gregorius Nyssenus","tlg2017.tlg010","http://stephanus.tlg.uci.edu/Iris/Cite?2017:010:21815","4th c."
541,"Oratio Consolatoria in Pulcheriam","Greg. Nyss. Or. Pulch.","grc","Gregorius Nyssenus","tlg2017.tlg022","http://stephanus.tlg.uci.edu/Iris/Cite?2017:022:7124","4th c."
542,"In Ecclesiasten (homiliae 8)","Greg. Nyss. Hom. Eccl.","grc","Gregorius Nyssenus","tlg2017.tlg029","http://stephanus.tlg.uci.edu/Iris/Cite?2017:029","4th c."
543,"In Canticum canticorum (homiliae 15)","Greg. Nyss. Hom. Cant.","grc","Gregorius Nyssenus","tlg2017.tlg032","http://stephanus.tlg.uci.edu/Iris/Cite?2017:032","4th c."
544,"Vita sanctae Macrinae","Greg. Nyss. Vit. St. Macr.","grc","Gregorius Nyssenus","tlg2017.tlg041","http://stephanus.tlg.uci.edu/Iris/Cite?2017:041:29003","4th c."
545,"De oratione dominica orationes v","Greg. Nyss. Or. Dom.","grc","Gregorius Nyssenus","tlg2017.tlg047","http://books.google.com/books?id=srlpAAAAcAAJ&pg=PT220","4th c."
546,"Dialogus de anima et resurrectione","Greg. Nyss. Anim. Res.","grc","Gregorius Nyssenus","tlg2017.tlg056","http://books.google.com/books?id=lITYAAAAMAAJ&pg=PA81","4th c."
547,"Adversus eos qui castigationes aegre ferunt","Greg. Nyss. Castig.","grc","Gregorius Nyssenus","tlg2017.tlg059","http://books.google.com/books?id=lITYAAAAMAAJ&pg=PT312","4th c."
548,"Epistula canonica ad Letoium","Greg. Nyss. Ep. Leto.","grc","Gregorius Nyssenus","tlg2017.tlg076","http://books.google.com/books?id=NhVKAAAAcAAJ&pg=PT235","4th c."
549,"Contra fatum","Greg. Nyss. Fat.","grc","Gregorius Nyssenus","tlg2017.tlg089","http://stephanus.tlg.uci.edu/Iris/Cite?2017:089:22150","4th c."
550,"Praeparatio evangelica","Euseb. Praep. Evang.","grc","Eusebius of Caesarea","tlg2018.tlg001","http://stephanus.tlg.uci.edu/Iris/Cite?2018:001:497621","4th c."
551,"Historia ecclesiastica","Euseb. Hist. Eccl.","grc","Eusebius of Caesarea","tlg2018.tlg002","http://stephanus.tlg.uci.edu/Iris/Cite?2018:001:497621","4th c."
552,"Demonstratio evangelica","Euseb. Dem. Evang.","grc","Eusebius of Caesarea","tlg2018.tlg005","http://stephanus.tlg.uci.edu/Iris/Cite?2018:005:368128","4th c."
553,"Onomasticon","Euseb. On.","grc","Eusebius of Caesarea","tlg2018.tlg011","http://www.archive.org/stream/p1eusebiuswer03euse#page/n121/mode/2up","4th c."
554,"Contra Hieroclem","Euseb. Hierocl.","grc","Eusebius of Caesarea","tlg2018.tlg017","http://stephanus.tlg.uci.edu/Iris/Cite?2018:017:55366","4th c."
555,"Commentarius in Isaiam","Euseb. Is.","grc","Eusebius of Caesarea","tlg2018.tlg019","http://stephanus.tlg.uci.edu/Iris/Cite?2018:019:364237","4th c."
556,"Vita Constantini","Euseb. Vit. Const.","grc","Eusebius of Caesarea","tlg2018.tlg020","http://stephanus.tlg.uci.edu/Iris/Cite?2018:020:292092","4th c."
557,"Commentaria in Psalmos","Euseb. Ps.","grc","Eusebius of Caesarea","tlg2018.tlg034","http://www.archive.org/stream/patrologiae_cursus_completus_gr_vol_023#page/n41/mode/2up","4th c."
558,"Fragmenta in Lucam","Euseb. Fr. Lk.","grc","Eusebius of Caesarea","tlg2018.tlg037","http://www.archive.org/stream/patrologiae_cursus_completus_gr_vol_024#page/n281/mode/2up","4th c."
559,"Panarion","Epiph. Pan.","grc","Epiphanius","tlg2021.tlg002","http://stephanus.tlg.uci.edu/Iris/Cite?2021:002","4th c."
560,"Epistulae","Greg. Naz. Epist.","grc","Gregorius Nazianzenus","tlg2022.tlg001","http://stephanus.tlg.uci.edu/Iris/Cite?2022:001","4th c."
561,"De spiritu sancto (orat. 31)","Greg. Naz. Or. 31","grc","Gregorius Nazianzenus","tlg2022.tlg011","http://stephanus.tlg.uci.edu/Iris/Cite?2022:011:17642","4th c."
562,"Contra Julianum imperatorem 1 (orat. 4)","Greg. Naz. Or. 4","grc","Gregorius Nazianzenus","tlg2022.tlg018","http://stephanus.tlg.uci.edu/Iris/Cite?2022:018:86307","4th c."
563,"In laudem Athanasii (orat. 21)","Greg. Naz. Or. 21","grc","Gregorius Nazianzenus","tlg2022.tlg034","http://stephanus.tlg.uci.edu/Iris/Cite?2022:034:18965","4th c."
564,"Contra Arianos et de seipso (orat. 33)","Greg. Naz. Or. 33","grc","Gregorius Nazianzenus","tlg2022.tlg041","http://archive.org/stream/PatrologiaGraeca/Patrologia%20Graeca%20Vol.%20036#page/n119/mode/2up","4th c."
565,"In Aegyptiorum adventum (orat. 34) ","Greg. Naz. Or. 34","grc","Gregorius Nazianzenus","tlg2022.tlg042","http://www.archive.org/stream/patrologiae_cursus_completus_gr_vol_036#page/n139/mode/2up","4th c."
566,"In sanctum pascha (orat. 45)","Greg. Naz. Or. 45","grc","Gregorius Nazianzenus","tlg2022.tlg052","http://www.archive.org/stream/patrologiae_cursus_completus_gr_vol_036#page/n349/mode/2up","4th c."
567,"Carmina Moralia","Greg. Naz. Carm. Mor.","grc","Gregorius Nazianzenus","tlg2022.tlg060","http://books.google.com/books?id=1hNKAAAAcAAJ&pg=PT857","4th c."
568,"Ars rhetorica","Aps. Rhet.","grc","Valerius Apsines","tlg2027.tlg001","http://www.archive.org/stream/rhetoresgraeci00spen#page/348/mode/2up","3rd c."
569,"De abstinentia","Porph. Abst.","grc","Porphyrius","tlg2034.tlg003","http://www.archive.org/stream/opusculatria00porpuoft#page/40/mode/2up","3rd c."
570,"Quaestionum Homericarum ad Iliadem pertinentium reliquiae","Porph. Quaest. Il.","grc","Porphyrius","tlg2034.tlg014","http://stephanus.tlg.uci.edu/Iris/Cite?2034:014","3rd c."
571,"Apologia de fuga sua","Athan. Fuga","grc","Athanasius","tlg2035.tlg012","http://stephanus.tlg.uci.edu/Iris/Cite?2035:012:31740","4th c."
572,"Epistula ad Marcellinum de interpretatione Psalmorum","Athan. Ep. Marcell.","grc","Athanasius","tlg2035.tlg059","http://stephanus.tlg.uci.edu/Iris/Cite?2035:059:17278","4th c."
573,"Synopsis scripturae sacrae [Sp.]","Athan. Syn. Scr.","grc","Athanasius","tlg2035.tlg071","http://stephanus.tlg.uci.edu/Iris/Cite?2035:071:224034","4th c."
574,"Quaestiones ad Antiochum ducem [Sp.]","Athan. Quaest. Ant.","grc","Athanasius","tlg2035.tlg077","http://books.google.com/books?id=5r0UAAAAQAAJ&pg=PT501","4th c."
575,"Oratio quarta contra Arianos [Sp.]","Athan. Or. IV c. Ar.","grc","Athanasius","tlg2035.tlg117","http://stephanus.tlg.uci.edu/Iris/Cite?2035:130:17848","4th c."
576,"Oratio I contra Arianos","Athan. Or. I c. Ar.","grc","Athanasius","tlg2035.tlg130","http://stephanus.tlg.uci.edu/Iris/Cite?2035:130:17848","4th c."
577,"Oratio II contra Arianos","Athan. Or. II c. Ar.","grc","Athanasius","tlg2035.tlg131","http://archive.org/stream/PatrologiaGraeca/Patrologia%20Graeca%20Vol.%20026#page/n131/mode/2up","4th c."
578,"Anthologium","Stob.","grc","Joannes Stobaeus","tlg2037.tlg001","http://stephanus.tlg.uci.edu/Iris/Cite?2037:001:927151","5th c."
579,"Acta Thomae","Act. Thom.","grc","Acta Thomae","tlg2038.tlg001","http://www.archive.org/stream/ActaApostolorumApocrypha2#page/n211/mode/2up","3rd c."
580,"Epistulae","Basil. Ep.","grc","Basil, Saint, Bishop of Caesarea","tlg2040.tlg004","http://data.perseus.org/texts/urn:cts:greekLit:tlg2040.tlg004","4th c."
581,"Enarratio in prophetam Isaiam [Dub.]","Basil. Is.","grc","Basil, Saint, Bishop of Caesarea","tlg2040.tlg009","http://stephanus.tlg.uci.edu/Iris/Cite?2040:009","4th c."
582,"Homilia dicta tempore famis et siccitatis","Basil. Fam. Sicc.","grc","Basil, Saint, Bishop of Caesarea","tlg2040.tlg024","http://books.google.com/books?id=ZhfZAAAAMAAJ&pg=PT78","4th c."
583,"In ebriosos","Basil. Ebr.","grc","Basil, Saint, Bishop of Caesarea","tlg2040.tlg030","http://books.google.com/books?id=ZhfZAAAAMAAJ&pg=PT148","4th c."
584,"In Gordium martyrem","Basil. Gord.","grc","Basil, Saint, Bishop of Caesarea","tlg2040.tlg034","http://stephanus.tlg.uci.edu/Iris/Cite?2040:034:11673","4th c."
585,"Homilia in illud: Ne dederis somnum oculis tuis [Sp.]","Basil. Somn.","grc","Basil, Saint, Bishop of Caesarea","tlg2040.tlg062","http://books.google.com/books?id=ZhfZAAAAMAAJ&pg=PT680","4th c."
586,"Sermo de contubernalibus [Sp.]","Basil. Contub.","grc","Basil, Saint, Bishop of Caesarea","tlg2040.tlg072","http://www.archive.org/stream/patrologicursus45migngoog#page/n407/mode/2up","4th c."
587,"Contra Celsum","Orig. Cels.","grc","Origenes","tlg2042.tlg001","http://stephanus.tlg.uci.edu/Iris/Cite?2042:001","3rd c."
588,"Commentarii in evangelium Joannis","Orig. Comm. Jo.","grc","Origenes","tlg2042.tlg005","http://stephanus.tlg.uci.edu/Iris/Cite?2042:005:1067368","3rd c."
589,"Fragmenta in evangelium Joannis (in catenis)","Orig. Fr. Jo.","grc","Origenes","tlg2042.tlg006","http://stephanus.tlg.uci.edu/Iris/Cite?2042:006:114506","3rd c."
590,"De oratione","Orig. Orat.","grc","Origenes","tlg2042.tlg008","http://www.archive.org/stream/origeneswerke02orig#page/378/mode/2up","3rd c."
591,"In Jeremiam (homiliae 1-20)","Orig. Jer.","grc","Origenes","tlg2042.tlg009","http://www.archive.org/stream/patrologicursus77migngoog#page/n173/mode/2up","3rd c."
592,"De engastrimytho (= Homilia in i Reg. [i Sam.] 28.3-25)","Orig. Engast.","grc","Origenes","tlg2042.tlg013","http://stephanus.tlg.uci.edu/Iris/Cite?2042:013:21362","3rd c."
593,"Fragmenta in librum primum Regnorum (in catenis)","Orig. Fr. 1 Kg","grc","Origenes","tlg2042.tlg014","http://stephanus.tlg.uci.edu/Iris/Cite?2042:014:12677","3rd c."
594,"Homiliae in Lucam","Orig. Hom. Lk.","grc","Origenes","tlg2042.tlg016","http://stephanus.tlg.uci.edu/Iris/Cite?2042:016:12907","3rd c."
595,"Commentarium in evangelium Matthaei (lib. 12-17)","Orig. Comm. Mt.","grc","Origenes","tlg2042.tlg030"," http://stephanus.tlg.uci.edu/Iris/Cite?2042:030:312789","3rd c."
596,"Fragmenta ex commentariis in epistulam ad Ephesios (in catenis)","Orig. Fr. Eph.","grc","Origenes","tlg2042.tlg035","http://stephanus.tlg.uci.edu/Iris/Cite?2042:035:42968","3rd c."
